nohup: ignoring input
<pymysql.connections.Connection object at 0x7f687b10fd60>
Not using distributed mode
Creating vqa datasets
Creating model
reshape position embedding from 256 to 576
reshape position embedding from 256 to 576
load checkpoint from /home/coder/projects/TCL/TCL_4M.pth
_IncompatibleKeys(missing_keys=[], unexpected_keys=['temp', 'image_queue', 'text_queue', 'queue_ptr', 'vision_proj.weight', 'vision_proj.bias', 'text_proj.weight', 'text_proj.bias', 'itm_head.weight', 'itm_head.bias', 'vision_proj_m.weight', 'vision_proj_m.bias', 'text_proj_m.weight', 'text_proj_m.bias'])
Start training
Train Epoch: [0]  [   0/2469]  eta: 2:49:50  lr: 0.000010  loss: 34.7158  time: 4.1275  data: 1.7563  max mem: 8827
Train Epoch: [0]  [  50/2469]  eta: 0:52:24  lr: 0.000010  loss: 7.9494  time: 1.2630  data: 0.0001  max mem: 11964
Train Epoch: [0]  [ 100/2469]  eta: 0:50:45  lr: 0.000010  loss: 17.8655  time: 1.2785  data: 0.0001  max mem: 11964
300199002 [{'qid': 300199002, 'image_name': 'test_0199.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'are', 'question': 'Are acidophilic councilman bodies indicative of more severe liver cell injury?'}]
300199003 [{'qid': 300199003, 'image_name': 'test_0199.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'are', 'question': 'Are the tiny silica particles indicative of more severe liver cell injury?'}]
300199004 [{'qid': 300199004, 'image_name': 'test_0199.jpg', 'answer': 'mild degree of liver cell necrosis', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is seen as ballooning degeneration while acidophilic councilman bodies are indicative of more severe liver cell injury?'}]
300199005 [{'qid': 300199005, 'image_name': 'test_0199.jpg', 'answer': 'ballooning degeneration', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is mild degree of liver cell necrosis seen as?'}]
300199006 [{'qid': 300199006, 'image_name': 'test_0199.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is mild degree of liver cell necrosis seen as ballooning degeneration while acidophilic councilman bodies are indicative of more severe liver cell injury?'}]
300199007 [{'qid': 300199007, 'image_name': 'test_0199.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is normal non-activated platelet, having open canalicular system and the cytoplasmic organelles seen as ballooning degeneration while acidophilic councilman bodies are indicative of more severe liver cell injury?'}]
300183000 [{'qid': 300183000, 'image_name': 'test_0183.jpg', 'answer': 'their', 'answer_type': 'other', 'question_type': 'reticulin', 'question': 'Reticulin framework left out in whose place , high lighted by reticulin stain ?'}]
300183001 [{'qid': 300183001, 'image_name': 'test_0183.jpg', 'answer': 'their', 'answer_type': 'other', 'question_type': 'there', 'question': 'There is wiping out of liver lobules with only collapsed reticulin framework left out in whose place , high lighted by reticulin stain right photomicrograph ?'}]
300183002 [{'qid': 300183002, 'image_name': 'test_0183.jpg', 'answer': 'collapsed reticulin framework', 'answer_type': 'other', 'question_type': 'what', 'question': 'What left out in their place, high lighted by reticulin stain?'}]
300183003 [{'qid': 300183003, 'image_name': 'test_0183.jpg', 'answer': 'wiping out of liver lobules', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is there with only collapsed reticulin framework left out in their place, high lighted by reticulin stain right photomicrograph?'}]
300183004 [{'qid': 300183004, 'image_name': 'test_0183.jpg', 'answer': 'wiping out of liver lobules with only collapsed reticulin framework', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is there left out in their place, high lighted by reticulin stain right photomicrograph?'}]
300183005 [{'qid': 300183005, 'image_name': 'test_0183.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is there wiping out of liver lobules with only collapsed reticulin framework left out in their place, high lighted by reticulin stain right photomicrograph?'}]
300183006 [{'qid': 300183006, 'image_name': 'test_0183.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is an asbestos body wiping out of liver lobules with only collapsed reticulin framework left out in their place, high lighted by reticulin stain right photomicrograph?'}]
300183007 [{'qid': 300183007, 'image_name': 'test_0183.jpg', 'answer': 'no significant inflammation or fibrosis', 'answer_type': 'other', 'question_type': 'where', 'question': 'Where is there?'}]
300183008 [{'qid': 300183008, 'image_name': 'test_0183.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is there no significant inflammation or fibrosis?'}]
300183009 [{'qid': 300183009, 'image_name': 'test_0183.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is the cut surface no significant inflammation or fibrosis?'}]
300123000 [{'qid': 300123000, 'image_name': 'test_0123.jpg', 'answer': 'microscopy', 'answer_type': 'other', 'question_type': 'what', 'question': 'What shows three layers in the wall of hydatid cyst?'}]
300123001 [{'qid': 300123001, 'image_name': 'test_0123.jpg', 'answer': 'three', 'answer_type': 'number', 'question_type': 'how', 'question': 'How many layers does microscopy show?'}]
300123002 [{'qid': 300123002, 'image_name': 'test_0123.jpg', 'answer': 'three layers in the wall of hydatid cyst', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does microscopy show?'}]
300123003 [{'qid': 300123003, 'image_name': 'test_0123.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does icroscopy show three layers in the wall of hydatid cyst?'}]
300123004 [{'qid': 300123004, 'image_name': 'test_0123.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does irregular nuclear show three layers in the wall of hydatid cyst?'}]
300123005 [{'qid': 300123005, 'image_name': 'test_0123.jpg', 'answer': 'inbox in the right photomicrograph', 'answer_type': 'other', 'question_type': 'what', 'question': 'What shows a scolex with a row of hooklets?'}]
300123006 [{'qid': 300123006, 'image_name': 'test_0123.jpg', 'answer': 'a scolex with a row of hooklets', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does inbox in the right photomicrograph show?'}]
300123007 [{'qid': 300123007, 'image_name': 'test_0123.jpg', 'answer': 'with a row of hooklets', 'answer_type': 'other', 'question_type': 'how', 'question': 'How does inbox in the right photomicrograph show a scolex?'}]
300123008 [{'qid': 300123008, 'image_name': 'test_0123.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does inbox in the right photomicrograph show a scolex with a row of hooklets?'}]
300123009 [{'qid': 300123009, 'image_name': 'test_0123.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does the peripheral zone show a scolex with a row of hooklets?'}]
300135000 [{'qid': 300135000, 'image_name': 'test_0135.jpg', 'answer': 'thickness and intensity of colour of on left side of figure', 'answer_type': 'other', 'question_type': 'what', 'question': 'What corresponds to extent of metabolic pathway followed ADH = alcohol dehydrogenase ; ALDH or ACDH = hepatic acetaldehyde dehydrogenase ; NAD = nicotinamide adenine dinucleotide ; NADH = reduced NAD?'}]
300135001 [{'qid': 300135001, 'image_name': 'test_0135.jpg', 'answer': 'extent of metabolic pathway', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does thickness and intensity of colour of on left side of figure correspond to?'}]
300135002 [{'qid': 300135002, 'image_name': 'test_0135.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does thickness and intensity of colour of arrows on left side of figure correspond to extent of metabolic pathway followed ADH = alcohol dehydrogenase ; ALDH or ACDH = hepatic acetaldehyde dehydrogenase ; NAD = nicotinamide adenine dinucleotide ; NADH = r'}]
300135003 [{'qid': 300135003, 'image_name': 'test_0135.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'do', 'question': 'Do these nests correspond to extent of metabolic pathway followed ADH = alcohol dehydrogenase ; ALDH or ACDH = hepatic acetaldehyde dehydrogenase ; NAD = nicotinamide adenine dinucleotide ; NADH = reduced NAD?'}]
300246000 [{'qid': 300246000, 'image_name': 'test_0246.jpg', 'answer': 'penetration', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is there of epithelium-lined spaces into the gallbladder wall in an area?'}]
300246001 [{'qid': 300246001, 'image_name': 'test_0246.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is there penetration of epithelium-lined spaces into the gallbladder wall in an area?'}]
300246002 [{'qid': 300246002, 'image_name': 'test_0246.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is the lesion penetration of epithelium-lined spaces into the gallbladder wall in an area?'}]
300246003 [{'qid': 300246003, 'image_name': 'test_0246.jpg', 'answer': 'subepithelial and subserosal fibrosis and hypertrophy of muscularis', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is there?'}]
300246004 [{'qid': 300246004, 'image_name': 'test_0246.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is there subepithelial and subserosal fibrosis and hypertrophy of muscularis?'}]
300246005 [{'qid': 300246005, 'image_name': 'test_0246.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is approximately 50 % of the soft tissue of the bone subepithelial and subserosal fibrosis and hypertrophy of muscularis?'}]
300246006 [{'qid': 300246006, 'image_name': 'test_0246.jpg', 'answer': 'mononuclear inflammatory cell infiltrate', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present in subepithelial and perimuscular layers?'}]
300246007 [{'qid': 300246007, 'image_name': 'test_0246.jpg', 'answer': 'in subepithelial and perimuscular layers', 'answer_type': 'other', 'question_type': 'where', 'question': 'Where is mononuclear inflammatory cell infiltrate present?'}]
300246008 [{'qid': 300246008, 'image_name': 'test_0246.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is mononuclear inflammatory cell infiltrate present in subepithelial and perimuscular layers?'}]
300246009 [{'qid': 300246009, 'image_name': 'test_0246.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is iron on absorption from upper small intestine present in subepithelial and perimuscular layers?'}]
300278000 [{'qid': 300278000, 'image_name': 'test_0278.jpg', 'answer': 'capillary walls', 'answer_type': 'other', 'question_type': 'what', 'question': 'What are diffusely thickened due to duplication of the GBM?'}]
300278001 [{'qid': 300278001, 'image_name': 'test_0278.jpg', 'answer': 'duplication of the gbm', 'answer_type': 'other', 'question_type': 'what', 'question': 'What are the capillary walls diffusely thickened due to?'}]
300278002 [{'qid': 300278002, 'image_name': 'test_0278.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'are', 'question': 'Are the capillary walls diffusely thickened due to duplication of the GBM?'}]
300278003 [{'qid': 300278003, 'image_name': 'test_0278.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'are', 'question': 'Are layers of squamous epithelium diffusely thickened due to duplication of the GBM?'}]
300278004 [{'qid': 300278004, 'image_name': 'test_0278.jpg', 'answer': 'glomeruli', 'answer_type': 'other', 'question_type': 'what', 'question': 'What are normocellular?'}]
300278005 [{'qid': 300278005, 'image_name': 'test_0278.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'are', 'question': 'Are glomeruli normocellular?'}]
300278006 [{'qid': 300278006, 'image_name': 'test_0278.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'are', 'question': 'Are the cytoplasm normocellular?'}]
300269000 [{'qid': 300269000, 'image_name': 'test_0269.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does the basement membrane material protrude?'}]
300269001 [{'qid': 300269001, 'image_name': 'test_0269.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does onsumption of tobacco in india protrude?'}]
300060000 [{'qid': 300060000, 'image_name': 'test_0060.jpg', 'answer': 'scarred area', 'answer_type': 'other', 'question_type': 'what', 'question': 'What shows atrophy of some tubules and dilatation of others which contain colloid casts thyroidisation?'}]
300060001 [{'qid': 300060001, 'image_name': 'test_0060.jpg', 'answer': 'atrophy of some tubules and dilatation of others which contain colloid casts thyroidisation', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does the scarred area show?'}]
300060002 [{'qid': 300060002, 'image_name': 'test_0060.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does the scarred area show atrophy of some tubules and dilatation of others which contain colloid casts thyroidisation?'}]
300060003 [{'qid': 300060003, 'image_name': 'test_0060.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does the wedge-shaped infarct show atrophy of some tubules and dilatation of others which contain colloid casts thyroidisation?'}]
300060004 [{'qid': 300060004, 'image_name': 'test_0060.jpg', 'answer': 'tubules', 'answer_type': 'other', 'question_type': 'what', 'question': 'What are surrounded by abundant fibrous tissue and chronic interstitial inflammatory reaction?'}]
300060005 [{'qid': 300060005, 'image_name': 'test_0060.jpg', 'answer': 'abundant fibrous tissue and chronic interstitial inflammatory reaction', 'answer_type': 'other', 'question_type': 'what', 'question': 'What are the tubules surrounded by?'}]
300060006 [{'qid': 300060006, 'image_name': 'test_0060.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'are', 'question': 'Are the tubules surrounded by abundant fibrous tissue and chronic interstitial inflammatory reaction?'}]
300060007 [{'qid': 300060007, 'image_name': 'test_0060.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'are', 'question': 'Are the capillary walls surrounded by abundant fibrous tissue and chronic interstitial inflammatory reaction?'}]
300060008 [{'qid': 300060008, 'image_name': 'test_0060.jpg', 'answer': 'glomeruli', 'answer_type': 'other', 'question_type': 'what', 'question': 'What show periglomerular fibrosis?'}]
300060009 [{'qid': 300060009, 'image_name': 'test_0060.jpg', 'answer': 'periglomerular fibrosis', 'answer_type': 'other', 'question_type': 'what', 'question': 'What do the glomeruli show?'}]
300060010 [{'qid': 300060010, 'image_name': 'test_0060.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'do', 'question': 'Do the glomeruli show periglomerular fibrosis?'}]
300060011 [{'qid': 300060011, 'image_name': 'test_0060.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'do', 'question': 'Do the external surface of small intestine show periglomerular fibrosis?'}]
300060012 [{'qid': 300060012, 'image_name': 'test_0060.jpg', 'answer': 'blood vessels', 'answer_type': 'other', 'question_type': 'what', 'question': 'What included are thick-walled?'}]
300060013 [{'qid': 300060013, 'image_name': 'test_0060.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'are', 'question': 'Are the blood vessels included are thick-walled?'}]
300060014 [{'qid': 300060014, 'image_name': 'test_0060.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'are', 'question': 'Are trophozoites of entamoeba histolytica included thick-walled?'}]
300023000 [{'qid': 300023000, 'image_name': 'test_0023.jpg', 'answer': 'vascular changes', 'answer_type': 'other', 'question_type': 'what', 'question': 'What are hyaline arteriolosclerosis and intimal thickening of small blood vessels in the glomerular tuft?'}]
300023001 [{'qid': 300023001, 'image_name': 'test_0023.jpg', 'answer': 'hyaline arteriolosclerosis and intimal thickening of small blood vessels in the glomerular tuft', 'answer_type': 'other', 'question_type': 'what', 'question': 'What are the vascular changes?'}]
300023002 [{'qid': 300023002, 'image_name': 'test_0023.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'are', 'question': 'Are the vascular changes hyaline arteriolosclerosis and intimal thickening of small blood vessels in the glomerular tuft?'}]
300023003 [{'qid': 300023003, 'image_name': 'test_0023.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'are', 'question': 'Are congo red staining hyaline arteriolosclerosis and intimal thickening of small blood vessels in the glomerular tuft?'}]
300023004 [{'qid': 300023004, 'image_name': 'test_0023.jpg', 'answer': 'parenchymal changes', 'answer_type': 'other', 'question_type': 'what', 'question': 'What include sclerosed glomeruli, tubular atrophy and fine interstitial fibrosis?'}]
300023005 [{'qid': 300023005, 'image_name': 'test_0023.jpg', 'answer': 'sclerosed glomeruli', 'answer_type': 'other', 'question_type': 'what', 'question': 'What do the parenchymal changes include?'}]
300023006 [{'qid': 300023006, 'image_name': 'test_0023.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'do', 'question': 'Do the parenchymal changes include sclerosed glomeruli, tubular atrophy and fine interstitial fibrosis?'}]
300023007 [{'qid': 300023007, 'image_name': 'test_0023.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'do', 'question': 'Do liver cells include sclerosed glomeruli, tubular atrophy and fine interstitial fibrosis?'}]
300059000 [{'qid': 300059000, 'image_name': 'test_0059.jpg', 'answer': 'rest of the kidney', 'answer_type': 'other', 'question_type': 'what', 'question': 'What has reniform contour?'}]
300059001 [{'qid': 300059001, 'image_name': 'test_0059.jpg', 'answer': 'reniform contour', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does rest of the kidney have?'}]
300059002 [{'qid': 300059002, 'image_name': 'test_0059.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does rest of the kidney have reniform contour?'}]
300059003 [{'qid': 300059003, 'image_name': 'test_0059.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does their lumina have reniform contour?'}]
300059004 [{'qid': 300059004, 'image_name': 'test_0059.jpg', 'answer': 'upper pole of the kidney', 'answer_type': 'other', 'question_type': 'what', 'question': 'What shows a large and tan mass while rest of the kidney has reniform contour?'}]
300059005 [{'qid': 300059005, 'image_name': 'test_0059.jpg', 'answer': 'a large and tan mass', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does the upper pole of the kidney show?'}]
300059006 [{'qid': 300059006, 'image_name': 'test_0059.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does the upper pole of the kidney show a large and tan mass while rest of the kidney has reniform contour?'}]
300059007 [{'qid': 300059007, 'image_name': 'test_0059.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does mucicarmine show a large and tan mass while rest of the kidney has reniform contour?'}]
300059008 [{'qid': 300059008, 'image_name': 'test_0059.jpg', 'answer': 'sectioned surface', 'answer_type': 'other', 'question_type': 'what', 'question': 'What shows irregular, circumscribed, yellowish mass with areas of haemorrhages and necrosis?'}]
300059009 [{'qid': 300059009, 'image_name': 'test_0059.jpg', 'answer': 'irregular', 'answer_type': 'other', 'question_type': 'how', 'question': 'How does sectioned surface show?'}]
300059010 [{'qid': 300059010, 'image_name': 'test_0059.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does sectioned surface show irregular, circumscribed, yellowish mass with areas of haemorrhages and necrosis?'}]
300059011 [{'qid': 300059011, 'image_name': 'test_0059.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does the margin of the colony show irregular, circumscribed, yellowish mass with areas of haemorrhages and necrosis?'}]
300249000 [{'qid': 300249000, 'image_name': 'test_0249.jpg', 'answer': 'predominance ', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is there of small round to spindled sarcomatoid tumour cells?'}]
300249001 [{'qid': 300249001, 'image_name': 'test_0249.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is there predominance of small round to spindled sarcomatoid tumour cells?'}]
300249002 [{'qid': 300249002, 'image_name': 'test_0249.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is infarcted area predominance of small round to spindled sarcomatoid tumour cells?'}]
300249003 [{'qid': 300249003, 'image_name': 'test_0249.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'are', 'question': 'Are a few abortive tubules and poorlyformed glomerular structures present in it?'}]
300249004 [{'qid': 300249004, 'image_name': 'test_0249.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is diagrammatic representation of pathologic changes in chronic hepatitis present in it?'}]
300285000 [{'qid': 300285000, 'image_name': 'test_0285.jpg', 'answer': 'increase', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is there in the number of layers of epithelium?'}]
300285001 [{'qid': 300285001, 'image_name': 'test_0285.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is there increase in the number of layers of epithelium?'}]
300285002 [{'qid': 300285002, 'image_name': 'test_0285.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is the heart increased in the number of layers of epithelium?'}]
300285003 [{'qid': 300285003, 'image_name': 'test_0285.jpg', 'answer': 'cells', 'answer_type': 'other', 'question_type': 'what', 'question': 'What are still recognisable as of transitional origin and show features of anaplasia?'}]
300285004 [{'qid': 300285004, 'image_name': 'test_0285.jpg', 'answer': 'of transitional origin and show features of anaplasia', 'answer_type': 'other', 'question_type': 'what', 'question': 'What are the cells still recognisable as?'}]
300285005 [{'qid': 300285005, 'image_name': 'test_0285.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'are', 'question': 'Are the cells still recognisable as of transitional origin and show features of anaplasia?'}]
300285006 [{'qid': 300285006, 'image_name': 'test_0285.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'are', 'question': 'Are uclear features of malignant cells in malignant melanoma-pleomorphism, anisonucleosis, still recognisable as of transitional origin and show features of anaplasia?'}]
300077000 [{'qid': 300077000, 'image_name': 'test_0077.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'do', 'question': 'Do the grades of CIN-1 or mild dysplasia show progressive increase in the number of abnormal cells parallel to the increasing severity of grades?'}]
300077001 [{'qid': 300077001, 'image_name': 'test_0077.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is ziehl-neelsen or afb parallel to the increasing severity of grades?'}]
300025000 [{'qid': 300025000, 'image_name': 'test_0025.jpg', 'answer': 'the most common histologic pattern', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is well-differentiated adenocarcinoma showing closely packed glands with cytologic atypia?'}]
300025001 [{'qid': 300025001, 'image_name': 'test_0025.jpg', 'answer': 'well-differentiated adenocarcinoma showing closely packed glands with cytologic atypia', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is the most common histologic pattern?'}]
300025002 [{'qid': 300025002, 'image_name': 'test_0025.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is the most common histologic pattern well-differentiated adenocarcinoma showing closely packed glands with cytologic atypia?'}]
300025003 [{'qid': 300025003, 'image_name': 'test_0025.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'are', 'question': 'Are defects in any of the six well-differentiated adenocarcinoma showing closely packed glands with cytologic atypia?'}]
300287000 [{'qid': 300287000, 'image_name': 'test_0287.jpg', 'answer': 'cut surface', 'answer_type': 'other', 'question_type': 'what', 'question': 'What shows a very large multilocular cyst without papillae?'}]
300287001 [{'qid': 300287001, 'image_name': 'test_0287.jpg', 'answer': 'a very large multilocular cyst', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does cut surface show without papillae?'}]
300287002 [{'qid': 300287002, 'image_name': 'test_0287.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does cut surface show a very large multilocular cyst without papillae?'}]
300287003 [{'qid': 300287003, 'image_name': 'test_0287.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does the anorectal margin show a very large multilocular cyst without papillae?'}]
300287004 [{'qid': 300287004, 'image_name': 'test_0287.jpg', 'answer': 'the cyst wall', 'answer_type': 'other', 'question_type': 'what', 'question': 'What shows presence of loculi containing gelatinous mucoid material?'}]
300287005 [{'qid': 300287005, 'image_name': 'test_0287.jpg', 'answer': 'presence of loculi containing gelatinous mucoid material', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does the cyst wall show?'}]
300287006 [{'qid': 300287006, 'image_name': 'test_0287.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does the cyst wall show presence of loculi containing gelatinous mucoid material?'}]
300287007 [{'qid': 300287007, 'image_name': 'test_0287.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does rest of the hepatic parenchyma in the upper part of the picture show presence of loculi containing gelatinous mucoid material?'}]
300076000 [{'qid': 300076000, 'image_name': 'test_0076.jpg', 'answer': 'its', 'answer_type': 'other', 'question_type': 'microscopy', 'question': 'Microscopy shows characteristic lining of the cyst wall by epidermis and whose appendages ?'}]
300076001 [{'qid': 300076001, 'image_name': 'test_0076.jpg', 'answer': 'microscopy', 'answer_type': 'other', 'question_type': 'what', 'question': 'What shows characteristic lining of the cyst wall by epidermis and its appendages?'}]
300076002 [{'qid': 300076002, 'image_name': 'test_0076.jpg', 'answer': 'by epidermis and its appendages', 'answer_type': 'other', 'question_type': 'how', 'question': 'How does microscopy show characteristic lining of the cyst wall?'}]
300076003 [{'qid': 300076003, 'image_name': 'test_0076.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does microscopy show characteristic lining of the cyst wall by epidermis and its appendages?'}]
300076004 [{'qid': 300076004, 'image_name': 'test_0076.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does mall show characteristic lining of the cyst wall by epidermis and its appendages?'}]
300076005 [{'qid': 300076005, 'image_name': 'test_0076.jpg', 'answer': 'islands of mature cartilage', 'answer_type': 'other', 'question_type': 'what', 'question': 'What are also seen?'}]
300076006 [{'qid': 300076006, 'image_name': 'test_0076.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'are', 'question': 'Are islands of mature cartilage also seen?'}]
300076007 [{'qid': 300076007, 'image_name': 'test_0076.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'are', 'question': 'Are etastatic carcinomatous deposits in the also seen?'}]
300005000 [{'qid': 300005000, 'image_name': 'test_0005.jpg', 'answer': 'mild epithelial hyperplasia', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is there in terminal ducts?'}]
300005001 [{'qid': 300005001, 'image_name': 'test_0005.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is there mild epithelial hyperplasia in terminal ducts?'}]
300005002 [{'qid': 300005002, 'image_name': 'test_0005.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is section from margin of amoebic ulcer mild epithelial hyperplasia in terminal ducts?'}]
300242000 [{'qid': 300242000, 'image_name': 'test_0242.jpg', 'answer': 'breast', 'answer_type': 'other', 'question_type': 'what', 'question': 'What shows a tumour extending up to nipple and areola?'}]
300242001 [{'qid': 300242001, 'image_name': 'test_0242.jpg', 'answer': 'a tumour extending up to nipple and areola', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does the breast show?'}]
300242002 [{'qid': 300242002, 'image_name': 'test_0242.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does the breast show a tumour extending up to nipple and areola?'}]
300242003 [{'qid': 300242003, 'image_name': 'test_0242.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does 2,3-bpg and co2 show a tumour extending up to nipple and areola?'}]
300242004 [{'qid': 300242004, 'image_name': 'test_0242.jpg', 'answer': 'cut surface', 'answer_type': 'other', 'question_type': 'what', 'question': 'What shows a grey white firm tumour extending irregularly into adjacent breast parenchyma?'}]
300242005 [{'qid': 300242005, 'image_name': 'test_0242.jpg', 'answer': 'a grey white firm tumour extending irregularly into adjacent breast parenchyma', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does Cut surface show?'}]
